dimension,precision_at_5,precision_at_10,precision_at_15
260,0.9828125000000001,0.9832031250000001,0.9865885416666667
262,0.9847656250000001,0.9845703125,0.987890625
264,0.9875,0.9853515625,0.9868489583333333
266,0.987109375,0.9851562500000001,0.9897135416666667
268,0.983984375,0.9847656250000001,0.98828125
270,0.986328125,0.9884765625,0.9884114583333333
272,0.9859375,0.9878906250000001,0.9890625000000001
274,0.986328125,0.9869140625000001,0.9906250000000001
276,0.989453125,0.9878906250000001,0.9901041666666667
278,0.98984375,0.9886718750000001,0.9899739583333333
280,0.9910156250000001,0.9871093750000002,0.9912760416666667
282,0.990234375,0.9876953125000001,0.990234375
284,0.9910156250000001,0.9878906249999999,0.99140625
286,0.9898437499999999,0.989453125,0.9910156250000001
288,0.9929687500000001,0.9888671875,0.9920572916666667
290,0.99140625,0.98984375,0.9915364583333334
292,0.99296875,0.9878906250000001,0.9912760416666667
294,0.9921875,0.9904296875,0.99140625
296,0.9921875,0.9900390625,0.9912760416666666
298,0.9917968749999999,0.9906250000000001,0.9915364583333333
300,0.993359375,0.9894531249999999,0.9915364583333334
302,0.994921875,0.9908203124999999,0.9916666666666667
304,0.993359375,0.9906250000000001,0.9923177083333334
306,0.993359375,0.990234375,0.9923177083333333
308,0.99375,0.9910156250000001,0.9929687500000001
310,0.99375,0.99140625,0.993359375
312,0.99609375,0.9908203125000001,0.9930989583333334
314,0.99453125,0.990234375,0.9924479166666667
316,0.99375,0.9917968749999999,0.9934895833333334
318,0.9945312500000001,0.991796875,0.994140625
320,0.9953125,0.9925781250000001,0.9946614583333333
322,0.994140625,0.9925781250000001,0.9936197916666667
324,0.99375,0.991796875,0.9946614583333333
326,0.99453125,0.99296875,0.994140625
328,0.9953125,0.993359375,0.9950520833333333
330,0.99453125,0.9935546875000001,0.9944010416666667
332,0.9953125,0.993359375,0.9944010416666667
334,0.994921875,0.9931640625,0.9959635416666667
336,0.995703125,0.9943359375,0.9959635416666668
338,0.993359375,0.9943359375,0.9951822916666666
340,0.99609375,0.9935546875000001,0.9950520833333334
342,0.996484375,0.9935546875000001,0.994921875
344,0.996484375,0.9943359375,0.9955729166666667
346,0.9953125,0.99453125,0.9959635416666667
348,0.996484375,0.9943359375,0.9951822916666667
350,0.997265625,0.9951171875,0.995703125
352,0.996484375,0.9947265625,0.99609375
354,0.99609375,0.9957031249999999,0.99609375
356,0.998046875,0.99609375,0.9955729166666667
358,0.9976562499999999,0.9957031249999999,0.9962239583333333
360,0.996875,0.9958984375,0.9957031249999999
362,0.997265625,0.9958984375,0.9963541666666667
364,0.9976562499999999,0.99609375,0.996484375
366,0.996875,0.9958984375,0.9966145833333333
368,0.9972656249999999,0.9966796874999999,0.9964843750000001
370,0.9972656249999999,0.995703125,0.9966145833333333
372,0.996875,0.9966796875,0.9966145833333333
374,0.9972656249999999,0.996875,0.9970052083333333
376,0.998046875,0.9972656249999999,0.9967447916666666
378,0.9984375,0.9972656249999999,0.9971354166666666
380,0.9976562499999999,0.9970703125,0.9970052083333333
382,0.998046875,0.9978515625,0.9970052083333333
384,0.9984375,0.99765625,0.9970052083333334
386,0.99921875,0.9974609375,0.9975260416666667
388,0.9984375,0.9984375,0.9971354166666666
390,0.998828125,0.99765625,0.9971354166666666
392,0.9984375,0.9984375,0.997265625
394,0.998046875,0.9978515625,0.9975260416666667
396,0.99921875,0.99765625,0.9975260416666667
398,0.9984375,0.998046875,0.9975260416666667
400,0.999609375,0.9982421875,0.99765625
402,0.998828125,0.9978515625,0.99765625
404,0.99921875,0.9978515625,0.9977864583333333
406,0.9984375000000001,0.9984375,0.9975260416666667
408,0.998828125,0.99921875,0.9977864583333333
410,0.998828125,0.9986328125,0.9981770833333334
412,0.9984375,0.998828125,0.9981770833333334
414,0.998046875,0.998828125,0.998046875
416,0.998046875,0.998828125,0.9986979166666667
418,0.9984375,0.9990234375,0.9988281250000001
420,0.9984375,0.9990234375,0.9986979166666667
422,0.998828125,0.998828125,0.9985677083333334
424,0.99921875,0.99921875,0.9989583333333334
426,0.9984375,0.9994140625000001,0.9986979166666667
428,0.998828125,0.999609375,0.9988281250000001
430,0.998828125,0.999609375,0.9988281250000001
432,0.9984375,0.9998046875,0.9990885416666667
434,0.9984375,0.9998046875,0.9990885416666667
436,0.998828125,0.9998046875,0.9993489583333334
438,0.998828125,1.0,0.9994791666666667
440,0.9984375,0.9998046875,0.9994791666666667
442,0.998828125,1.0,0.9994791666666667
444,0.99921875,1.0,0.9994791666666667
446,0.99921875,1.0,0.9994791666666667
448,0.99921875,1.0,0.999609375
450,0.99921875,1.0,0.9997395833333333
452,0.99921875,1.0,0.9997395833333333
454,0.999609375,1.0,0.9998697916666667
456,0.99921875,1.0,0.9998697916666667
458,0.99921875,1.0,0.9998697916666667
460,1.0,1.0,0.9998697916666667
462,0.999609375,1.0,0.9998697916666667
464,1.0,1.0,0.9998697916666667
466,1.0,1.0,0.9998697916666667
468,1.0,1.0,0.9998697916666667
470,1.0,1.0,0.9997395833333333
