dimension,precision_at_5,precision_at_10,precision_at_15
124,0.9578125000000001,0.954296875,0.9625000000000001
126,0.9593750000000001,0.9568359375000001,0.9641927083333334
128,0.9578125000000001,0.9583984375000001,0.9653645833333334
130,0.96171875,0.958984375,0.9658854166666667
132,0.9605468750000001,0.9570312500000001,0.9669270833333334
134,0.962109375,0.96015625,0.9680989583333335
136,0.962890625,0.9630859375,0.9691406250000001
138,0.962109375,0.9623046875000001,0.9697916666666668
140,0.9671875000000001,0.9652343750000001,0.9695312500000002
142,0.966015625,0.9666015625000001,0.9691406250000001
144,0.9656250000000001,0.9652343750000001,0.9696614583333334
146,0.9671875000000001,0.9683593750000001,0.9694010416666667
148,0.9667968750000001,0.9689453125,0.9721354166666667
150,0.9671875,0.9697265625,0.9708333333333334
152,0.9691406250000001,0.9720703125000001,0.9736979166666667
154,0.97109375,0.973828125,0.9735677083333334
156,0.9695312500000001,0.9740234375000001,0.9739583333333335
158,0.970703125,0.9716796875,0.975390625
160,0.9750000000000001,0.974609375,0.9770833333333333
162,0.9734375,0.9732421875,0.9772135416666667
164,0.974609375,0.97578125,0.9778645833333334
166,0.9714843750000001,0.97578125,0.9805989583333334
168,0.973828125,0.9755859375,0.9792968750000001
170,0.970703125,0.9759765625000001,0.9792968750000001
172,0.97578125,0.978125,0.9791666666666667
174,0.977734375,0.9767578125,0.9802083333333333
176,0.976171875,0.9789062500000001,0.9811197916666667
178,0.978515625,0.9791015625,0.9807291666666667
180,0.9773437500000001,0.980078125,0.9815104166666667
182,0.9781249999999999,0.98046875,0.9821614583333333
184,0.9789062500000001,0.9810546875000001,0.9828125000000001
186,0.978515625,0.981640625,0.98359375
188,0.981640625,0.9806640625,0.9834635416666668
190,0.9804687500000001,0.9828125000000001,0.9856770833333333
192,0.9792968750000001,0.9832031250000001,0.9858072916666667
194,0.981640625,0.9849609375,0.9867187500000001
196,0.9812500000000001,0.98515625,0.986328125
198,0.9828125000000001,0.9857421875000001,0.9861979166666667
200,0.98515625,0.9843750000000001,0.9872395833333334
202,0.9839843750000001,0.985546875,0.9868489583333333
204,0.984375,0.985546875,0.987890625
206,0.9847656250000001,0.986328125,0.9878906250000001
208,0.983203125,0.9869140625,0.9886718750000001
210,0.984375,0.9873046875,0.9891927083333334
212,0.987109375,0.9863281250000001,0.9880208333333333
214,0.9847656250000001,0.9875,0.9890625
216,0.986328125,0.9875,0.9891927083333334
218,0.9878906250000001,0.9871093750000001,0.9904947916666667
220,0.9878906250000001,0.9880859375000001,0.9895833333333334
222,0.9890625,0.9890625000000001,0.9907552083333334
224,0.9878906250000001,0.9890625000000001,0.9916666666666667
226,0.9886718750000001,0.9886718750000001,0.9907552083333333
228,0.986328125,0.98828125,0.9916666666666667
230,0.98984375,0.9896484375000001,0.9906250000000001
232,0.98828125,0.98984375,0.991796875
234,0.9890625,0.9892578125,0.991796875
236,0.98984375,0.9884765625,0.991796875
238,0.98984375,0.98984375,0.9921875
240,0.990625,0.990625,0.992578125
242,0.9906250000000001,0.9900390625000001,0.9923177083333333
244,0.99140625,0.9904296875,0.9932291666666666
246,0.990625,0.9908203125,0.99375
248,0.990234375,0.991015625,0.99296875
250,0.9906250000000001,0.991015625,0.9934895833333333
252,0.9925781250000001,0.9910156250000001,0.9932291666666667
254,0.9917968749999999,0.9919921875,0.9938802083333333
256,0.9921875,0.9896484375000001,0.9942708333333334
258,0.9921875,0.9921875,0.9942708333333334
260,0.991796875,0.9927734375000001,0.9947916666666667
262,0.9929687500000001,0.9921875,0.9946614583333333
264,0.99140625,0.9935546875,0.9946614583333333
266,0.9921875,0.9921875,0.9944010416666668
268,0.9906250000000001,0.993359375,0.9950520833333334
270,0.993359375,0.993359375,0.9946614583333334
272,0.99296875,0.9935546875000001,0.9949218750000001
274,0.99296875,0.99375,0.9945312500000001
276,0.99296875,0.9935546875000001,0.9942708333333334
278,0.994140625,0.994921875,0.9953125
280,0.9921875,0.9947265625,0.9950520833333334
282,0.9925781250000001,0.994921875,0.9946614583333333
284,0.993359375,0.99453125,0.9958333333333333
286,0.9945312500000001,0.9943359375,0.9962239583333333
288,0.993359375,0.994921875,0.9966145833333333
290,0.99375,0.9953125,0.99609375
292,0.9953125,0.995703125,0.9959635416666667
294,0.994140625,0.994921875,0.9955729166666667
296,0.993359375,0.9962890625,0.996484375
298,0.9949218750000001,0.99609375,0.995703125
300,0.9953125,0.9958984375,0.9959635416666667
302,0.995703125,0.9962890625,0.9966145833333333
304,0.994921875,0.9966796874999999,0.99609375
