dimension,precision_at_5,precision_at_10,precision_at_15
1,0.724609375,0.7546875,0.7763020833333333
2,0.73203125,0.7625000000000001,0.7826822916666667
4,0.753125,0.7779296875,0.8006510416666667
6,0.7621093750000001,0.7894531250000001,0.8109375000000001
8,0.782421875,0.8062500000000001,0.8263020833333334
10,0.796484375,0.817578125,0.8359375000000002
12,0.8050781250000001,0.8277343750000001,0.8454427083333335
14,0.8203125,0.8369140625000002,0.8519531250000002
16,0.83203125,0.8419921875000002,0.8593750000000002
18,0.8363281250000001,0.8500000000000001,0.8639322916666669
20,0.846875,0.8593750000000002,0.8687500000000001
22,0.8523437500000002,0.8640625000000002,0.8766927083333336
24,0.8519531250000001,0.8671875000000002,0.8825520833333336
26,0.85546875,0.8724609375000001,0.8863281250000001
28,0.8648437500000001,0.8777343750000002,0.8912760416666667
30,0.8664062500000002,0.8841796875000001,0.8955729166666668
32,0.8765625000000001,0.8867187500000002,0.9013020833333334
34,0.8832031250000001,0.8929687500000001,0.9075520833333335
36,0.8851562500000001,0.8982421875000002,0.9110677083333334
38,0.8902343750000001,0.9019531250000001,0.9157552083333336
40,0.8921875000000001,0.9054687500000003,0.9174479166666667
42,0.898046875,0.9083984375000002,0.9216145833333336
44,0.9031250000000001,0.9128906250000002,0.9247395833333335
46,0.903515625,0.9181640625,0.9263020833333334
48,0.908203125,0.9185546875000001,0.9304687500000002
50,0.9109375000000001,0.9218750000000001,0.9319010416666668
52,0.9136718750000001,0.9255859375000002,0.9356770833333334
54,0.9171875,0.9287109375000002,0.9376302083333334
56,0.9171875,0.9292968750000001,0.9401041666666667
58,0.9195312500000001,0.9320312500000001,0.9427083333333335
60,0.9175781250000001,0.9349609375000001,0.9458333333333335
62,0.9265625000000001,0.9378906250000001,0.9486979166666667
64,0.9296875,0.9412109375000002,0.9498697916666667
66,0.9332031250000001,0.9423828125000001,0.9505208333333335
68,0.9363281250000002,0.9443359375000001,0.9529947916666668
70,0.93671875,0.9460937500000002,0.9539062500000002
72,0.9375000000000001,0.9488281250000001,0.9545572916666667
74,0.939453125,0.9488281250000001,0.9571614583333334
76,0.942578125,0.9509765625000002,0.9579427083333334
78,0.9457031250000001,0.9484375,0.9591145833333333
80,0.9437500000000001,0.9513671875,0.9606770833333333
82,0.9468750000000001,0.9548828125000002,0.962109375
84,0.9484375,0.9554687500000001,0.962890625
86,0.9496093750000001,0.9564453125000001,0.9636718750000002
88,0.9488281250000001,0.9570312500000001,0.9652343750000001
90,0.9554687500000001,0.9609375000000001,0.966796875
92,0.956640625,0.9605468750000001,0.9665364583333335
94,0.95703125,0.9630859375,0.9678385416666668
96,0.9593750000000001,0.966015625,0.9703125000000001
98,0.9597656250000001,0.9662109375000001,0.970703125
100,0.9628906250000001,0.9671875000000001,0.9714843750000001
102,0.9632812500000001,0.9675781250000002,0.9735677083333334
104,0.965625,0.9693359375000001,0.9725260416666668
106,0.96875,0.9705078125000001,0.9751302083333334
108,0.96796875,0.9701171875000001,0.9748697916666668
110,0.96875,0.9716796875,0.9753906250000001
112,0.9695312500000001,0.9730468750000001,0.9760416666666667
114,0.969921875,0.971875,0.9770833333333333
116,0.974609375,0.973828125,0.977734375
118,0.974609375,0.9759765625000001,0.979296875
120,0.975390625,0.9751953125,0.9790364583333334
122,0.97578125,0.97734375,0.9790364583333333
124,0.977734375,0.9763671875000001,0.9812500000000001
126,0.9812500000000001,0.9765625,0.9822916666666667
128,0.978515625,0.977734375,0.982421875
130,0.980078125,0.9775390625,0.9841145833333335
132,0.979296875,0.9804687500000001,0.9826822916666667
134,0.98046875,0.9794921875,0.9854166666666667
136,0.9796875,0.9808593750000001,0.9856770833333334
138,0.98203125,0.9810546875,0.9854166666666667
140,0.98125,0.9820312500000001,0.9856770833333334
142,0.98359375,0.9814453125,0.9865885416666667
144,0.9792968750000001,0.9826171875,0.9867187500000001
146,0.980078125,0.9826171875,0.9872395833333334
148,0.98359375,0.9833984375,0.9891927083333334
150,0.9828125000000001,0.9822265625,0.9877604166666667
152,0.983984375,0.9857421875,0.9889322916666667
154,0.9832031250000001,0.985546875,0.9884114583333334
156,0.985546875,0.9875,0.989453125
158,0.9867187500000001,0.9867187500000001,0.9908854166666667
160,0.9847656250000001,0.9865234375,0.9906250000000001
162,0.986328125,0.98828125,0.9901041666666668
164,0.9847656250000001,0.9880859375,0.9898437500000001
166,0.9875,0.9878906250000001,0.98984375
168,0.986328125,0.9886718750000001,0.9908854166666667
170,0.98828125,0.98828125,0.9906250000000001
172,0.9886718750000001,0.9888671875,0.99140625
174,0.9890625000000001,0.9888671875,0.9921875
176,0.989453125,0.9908203125,0.9921875
178,0.989453125,0.9886718750000001,0.9917968750000001
180,0.9890625000000001,0.991015625,0.9928385416666667
182,0.9890625000000001,0.991015625,0.9934895833333333
184,0.99140625,0.9923828125,0.9934895833333333
186,0.9910156250000001,0.9917968750000001,0.9934895833333333
188,0.9910156250000001,0.9925781250000001,0.9936197916666667
190,0.9906250000000001,0.9923828125,0.9932291666666667
192,0.9906250000000001,0.9919921875000001,0.9947916666666667
194,0.9921875,0.9939453125000001,0.993359375
196,0.991796875,0.9939453125,0.9941406250000001
198,0.991796875,0.9931640625,0.9944010416666667
200,0.991796875,0.994140625,0.9947916666666667
202,0.9921875,0.9951171875,0.9940104166666667
204,0.993359375,0.993359375,0.9942708333333334
206,0.99375,0.994921875,0.9947916666666666
208,0.9917968749999999,0.994140625,0.9944010416666667
210,0.9929687500000001,0.9951171875,0.9949218750000001
212,0.9953125,0.9951171875,0.9953125
214,0.9937499999999999,0.9955078125,0.9954427083333334
216,0.99453125,0.994921875,0.9954427083333333
218,0.9953125,0.9951171875,0.996484375
220,0.99609375,0.99609375,0.9958333333333333
222,0.996484375,0.9943359375,0.9962239583333333
224,0.996484375,0.995703125,0.995703125
226,0.99609375,0.995703125,0.9963541666666667
228,0.99609375,0.9951171875,0.9963541666666667
230,0.996875,0.9958984375,0.9963541666666667
232,0.995703125,0.9962890625,0.9964843750000001
234,0.994921875,0.99609375,0.9966145833333333
236,0.996484375,0.9966796875,0.9966145833333333
238,0.994921875,0.9966796875,0.9968750000000001
240,0.99609375,0.996484375,0.997265625
242,0.9957031249999999,0.996484375,0.9971354166666666
244,0.99609375,0.9962890625,0.9971354166666666
246,0.99609375,0.99609375,0.9979166666666667
248,0.9953125,0.996875,0.9981770833333334
250,0.9957031249999999,0.996484375,0.9973958333333334
252,0.9953125,0.9970703125,0.9981770833333333
254,0.99609375,0.9966796874999999,0.9975260416666667
256,0.994921875,0.9974609375,0.998046875
258,0.994921875,0.9974609375,0.998046875
260,0.9957031249999999,0.997265625,0.9979166666666667
262,0.99609375,0.997265625,0.9981770833333334
264,0.9957031249999999,0.9970703125,0.9983072916666667
266,0.995703125,0.9974609374999999,0.9979166666666667
268,0.996484375,0.9970703125,0.9979166666666666
270,0.99609375,0.9976562499999999,0.9975260416666667
272,0.996484375,0.9976562499999999,0.9983072916666667
274,0.996875,0.9976562499999999,0.998046875
276,0.996484375,0.998046875,0.9979166666666667
278,0.9972656249999999,0.998046875,0.998046875
280,0.99609375,0.9984375,0.9984375000000001
282,0.9972656249999999,0.998828125,0.9984375000000001
284,0.996484375,0.9974609374999999,0.9981770833333334
286,0.996875,0.9982421874999999,0.9985677083333334
288,0.9976562499999999,0.998046875,0.998046875
290,0.998046875,0.998046875,0.9986979166666667
292,0.9984375,0.9976562499999999,0.9981770833333333
294,0.9976562499999999,0.9982421875,0.9986979166666667
296,0.9984375,0.9978515625,0.9985677083333334
298,0.9976562499999999,0.998046875,0.9984375000000001
300,0.9976562499999999,0.9986328125,0.9984375000000001
302,0.9976562499999999,0.9982421874999999,0.9986979166666667
304,0.9976562499999999,0.998046875,0.9985677083333334
306,0.998046875,0.998828125,0.9985677083333334
308,0.998046875,0.9986328124999999,0.9984375000000001
310,0.9976562499999999,0.9984375,0.9986979166666667
312,0.9972656249999999,0.9986328124999999,0.9986979166666667
314,0.998046875,0.9984375,0.9988281250000001
316,0.9976562499999999,0.9990234375,0.9988281250000001
318,0.9976562499999999,0.9984375,0.9988281250000001
320,0.998046875,0.9986328125,0.9986979166666667
322,0.9976562499999999,0.9984375,0.9988281250000001
324,0.998828125,0.998046875,0.9985677083333334
326,0.998046875,0.9982421875,0.9989583333333334
328,0.9984375,0.9986328125,0.9988281250000001
330,0.9984375,0.9986328125,0.9985677083333333
332,0.9984375,0.9984375,0.9986979166666667
334,0.998828125,0.9984375,0.9986979166666667
336,0.9984375,0.9986328125,0.9989583333333334
338,0.99921875,0.9986328125,0.9986979166666667
340,0.99921875,0.998828125,0.9988281250000001
342,0.99921875,0.998828125,0.9988281250000001
344,0.99921875,0.9984375,0.9990885416666667
346,0.998828125,0.998828125,0.9990885416666667
348,0.998828125,0.9990234375,0.99921875
350,0.99921875,0.99921875,0.9993489583333334
352,0.998828125,0.9994140625,0.9993489583333334
354,0.998828125,0.9990234375,0.9989583333333334
356,0.998046875,0.99921875,0.9993489583333334
358,0.998828125,0.999609375,0.9993489583333334
360,0.998828125,0.999609375,0.9993489583333334
362,0.999609375,0.9994140625,0.9993489583333334
364,0.998828125,0.999609375,0.9993489583333334
366,0.99921875,0.999609375,0.9994791666666667
368,0.998828125,0.9998046875,0.9994791666666667
370,0.99921875,0.9998046875,0.9994791666666667
372,0.998828125,0.999609375,0.9994791666666667
374,0.998828125,0.9998046875,0.9994791666666667
376,0.99921875,0.999609375,0.9994791666666667
378,0.99921875,0.9994140625,0.9994791666666667
380,0.99921875,0.999609375,0.9994791666666667
382,0.99921875,0.999609375,0.9993489583333334
384,0.999609375,0.999609375,0.9993489583333334
386,0.999609375,0.999609375,0.9993489583333334
388,0.999609375,0.999609375,0.9993489583333334
390,0.99921875,0.999609375,0.9993489583333334
392,0.99921875,0.9998046875,0.9993489583333334
394,0.99921875,0.999609375,0.9994791666666667
396,0.999609375,0.999609375,0.999609375
398,0.999609375,0.999609375,0.999609375
400,0.999609375,0.999609375,0.999609375
402,0.999609375,0.999609375,0.999609375
404,0.999609375,0.999609375,0.9994791666666667
406,0.999609375,0.999609375,0.9994791666666667
408,0.999609375,0.999609375,0.9994791666666667
410,0.999609375,0.999609375,0.9994791666666667
412,0.999609375,0.999609375,0.999609375
414,0.999609375,0.999609375,0.999609375
416,0.999609375,0.999609375,0.999609375
418,0.999609375,0.999609375,0.9997395833333333
420,0.999609375,0.999609375,0.9997395833333333
422,0.999609375,0.999609375,0.9997395833333333
424,0.999609375,0.999609375,0.9998697916666667
426,0.999609375,0.999609375,0.9998697916666667
428,0.999609375,0.9998046875,0.9998697916666667
430,0.999609375,0.9998046875,0.9998697916666667
432,0.999609375,0.9998046875,0.9998697916666667
434,0.999609375,0.9998046875,0.9998697916666667
436,0.999609375,0.9998046875,0.9998697916666667
438,0.999609375,0.9998046875,0.9998697916666667
440,0.999609375,0.9998046875,0.9998697916666667
442,0.999609375,0.9998046875,0.9998697916666667
444,0.999609375,0.9998046875,0.9998697916666667
446,0.999609375,0.9998046875,0.9998697916666667
448,0.999609375,0.9998046875,1.0
450,0.999609375,0.9998046875,1.0
452,0.999609375,0.9998046875,1.0
454,0.999609375,0.9998046875,1.0
456,0.999609375,0.9998046875,1.0
458,0.999609375,0.9998046875,1.0
460,1.0,0.9998046875,1.0
462,1.0,0.9998046875,1.0
464,1.0,0.9998046875,1.0
466,1.0,0.9998046875,1.0
468,1.0,0.9998046875,1.0
470,1.0,0.9998046875,1.0
472,1.0,1.0,1.0
474,1.0,1.0,1.0
476,1.0,1.0,1.0
478,1.0,0.9998046875,1.0
480,1.0,1.0,1.0
482,1.0,1.0,1.0
484,1.0,1.0,1.0
486,1.0,1.0,1.0
488,1.0,1.0,1.0
490,1.0,1.0,1.0
492,1.0,1.0,1.0
494,1.0,1.0,1.0
496,1.0,1.0,1.0
498,1.0,1.0,1.0
500,1.0,1.0,1.0
502,1.0,1.0,1.0
504,1.0,1.0,1.0
506,1.0,1.0,1.0
508,1.0,1.0,1.0
510,1.0,1.0,1.0
512,1.0,1.0,1.0
