dimension,precision_at_5,precision_at_10,precision_at_15
1,0.67375,0.72375,0.7366666666666667
2,0.7074999999999999,0.7484375,0.765
4,0.7206249999999998,0.7615624999999999,0.7708333333333333
6,0.7324999999999999,0.7693749999999999,0.775
8,0.74,0.78,0.7858333333333333
10,0.75125,0.7896875000000001,0.7929166666666667
12,0.7581249999999999,0.795625,0.7995833333333333
14,0.759375,0.8012500000000001,0.8066666666666666
16,0.7693749999999999,0.809375,0.8125
18,0.77125,0.8137500000000001,0.8179166666666667
20,0.7712499999999999,0.815625,0.8241666666666667
22,0.7799999999999999,0.8187500000000002,0.8275000000000002
24,0.788125,0.8256250000000002,0.8318749999999999
26,0.7943749999999999,0.8328125,0.8379166666666666
28,0.8025,0.835625,0.8445833333333332
30,0.806875,0.8406250000000002,0.8483333333333334
32,0.8162499999999999,0.8459375000000001,0.8541666666666666
34,0.818125,0.849375,0.8583333333333334
36,0.828125,0.85875,0.8622916666666669
38,0.8212499999999998,0.8553125000000001,0.8647916666666667
40,0.8399999999999999,0.8640625,0.8706250000000001
42,0.8481249999999999,0.8650000000000002,0.8689583333333335
44,0.8487500000000001,0.8706250000000001,0.8745833333333334
46,0.8537500000000001,0.8746875000000001,0.8785416666666667
48,0.846875,0.8756250000000001,0.8814583333333333
50,0.853125,0.8825000000000001,0.8858333333333335
52,0.8581249999999999,0.8875,0.8875
54,0.8612500000000001,0.8878125000000001,0.8904166666666669
56,0.8681249999999998,0.8928125000000001,0.8966666666666668
58,0.8693749999999998,0.8962500000000002,0.9
60,0.8731249999999999,0.896875,0.9008333333333335
62,0.881875,0.9018750000000001,0.9056250000000002
64,0.8825,0.9034375000000001,0.9077083333333335
66,0.8825,0.9081250000000001,0.9102083333333335
68,0.8818750000000002,0.9121875000000002,0.9106250000000001
70,0.8887499999999999,0.9128125,0.9147916666666667
72,0.889375,0.9146875000000001,0.9154166666666669
74,0.8925000000000001,0.9181250000000002,0.9179166666666667
76,0.8943749999999999,0.9221875,0.9237500000000001
78,0.9,0.9218750000000002,0.9229166666666668
80,0.8962499999999999,0.9243750000000001,0.9243750000000001
82,0.903125,0.9312500000000001,0.9272916666666667
84,0.9025000000000001,0.9309375,0.9289583333333334
86,0.9125,0.9296875000000002,0.9327083333333335
88,0.905,0.9350000000000002,0.9347916666666668
90,0.91375,0.9328125,0.9360416666666668
92,0.9193749999999999,0.9393750000000001,0.9381250000000001
94,0.9143749999999999,0.9400000000000002,0.9397916666666667
96,0.923125,0.943125,0.9408333333333335
98,0.9225000000000001,0.9428125000000002,0.9422916666666667
100,0.9256250000000001,0.946875,0.9452083333333334
102,0.9293750000000001,0.94625,0.94625
104,0.9268750000000001,0.9487500000000001,0.9491666666666667
106,0.9331250000000001,0.9506249999999999,0.9527083333333334
108,0.931875,0.9493750000000001,0.9516666666666668
110,0.9356249999999999,0.9534375,0.9539583333333332
112,0.9349999999999999,0.9528125,0.9537500000000001
114,0.93625,0.9556250000000001,0.95625
116,0.9425000000000001,0.9574999999999999,0.9570833333333335
118,0.9400000000000001,0.959375,0.959375
120,0.944375,0.9603125,0.9589583333333334
122,0.9393750000000001,0.96,0.9600000000000002
124,0.9481250000000001,0.9578125,0.9631250000000001
126,0.9524999999999999,0.9646875000000001,0.9637500000000001
128,0.9512499999999999,0.9650000000000001,0.9616666666666667
130,0.9487500000000001,0.9659375000000001,0.9647916666666667
132,0.9506249999999999,0.9646875000000001,0.9662499999999999
134,0.9537500000000001,0.9628125000000001,0.9652083333333333
136,0.9581250000000001,0.9712500000000001,0.9679166666666668
138,0.959375,0.9681249999999999,0.9679166666666668
140,0.96125,0.9684375000000001,0.9689583333333335
142,0.9556250000000001,0.9675,0.9695833333333335
144,0.9618749999999998,0.9715624999999999,0.9729166666666668
146,0.96,0.9734375,0.9702083333333335
148,0.95625,0.9721875000000001,0.9712500000000001
150,0.9606250000000001,0.97,0.9720833333333335
152,0.9568749999999999,0.9737500000000001,0.9727083333333335
154,0.960625,0.9721875000000001,0.9725000000000001
156,0.9668750000000002,0.9731249999999999,0.974375
158,0.9662499999999999,0.9731249999999999,0.9779166666666669
160,0.9712499999999998,0.9759374999999999,0.9789583333333333
162,0.9668749999999999,0.9734375,0.9789583333333333
164,0.96875,0.9771875000000001,0.9787500000000001
166,0.9662500000000002,0.9765625,0.9797916666666667
168,0.96875,0.9793750000000001,0.9793750000000001
170,0.97,0.9809374999999999,0.9802083333333333
